"","year","month","date_concat","property_id","utility_acct_number","user_id","ParticipantID","payment_type","kwh_allocated","solar_farm_name","HH Income","leave_reason","default_dummy","churn_dummy"
"17512",2020,4,"2020_4",1247,"21000700522",1297,491,"card",3458.22,"Frog Hollow (CHGE)","not in list","0",0,0
"17513",2020,3,"2020_3",1524,"5157166010",1934,595,"card",2480.9,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"17514",2020,3,"2020_3",1524,"5157166010",1934,595,"ach",2480.9,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"17515",2020,4,"2020_4",701,"21001238670",659,110,"card",12517.3,"Frog Hollow (CHGE)","not in list","0",0,0
"17516",2020,4,"2020_4",1527,"21002438378",1934,595,"card",17516.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17517",2020,4,"2020_4",1527,"21002438378",1934,595,"ach",17516.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17518",2020,4,"2020_4",1151,"3283190002",1192,434,"card",3007.15,"Frog Hollow (CHGE)","$0-$49,999","No Longer Interested",0,1
"17519",2020,4,"2020_4",867,"21001144746",849,235,"card",5826.36,"Frog Hollow (CHGE)","not in list","0",0,0
"17520",2020,4,"2020_4",867,"21001144746",849,235,"card",5826.36,"Frog Hollow (CHGE)","not in list","0",0,0
"17521",2020,4,"2020_4",867,"21001144746",849,235,"card",5826.36,"Frog Hollow (CHGE)","not in list","0",0,0
"17522",2020,4,"2020_4",1184,"21000728606",1233,455,"card",6578.14,"Frog Hollow (CHGE)","not in list","0",0,0
"17523",2020,4,"2020_4",988,"21000727665",988,313,"card",6277.43,"Frog Hollow (CHGE)","not in list","0",0,0
"17524",2020,4,"2020_4",988,"21000727665",988,313,"card",6277.43,"Frog Hollow (CHGE)","not in list","0",0,0
"17525",2020,4,"2020_4",1097,"21002888895",1127,389,"card",8232.08,"Frog Hollow (CHGE)","not in list","0",0,0
"17526",2020,4,"2020_4",950,"21002379242",946,288,"card",18155.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17527",2020,4,"2020_4",950,"21002379242",946,288,"card",18155.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17528",2020,4,"2020_4",1163,"21001587068",1205,445,"card",15599.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17529",2020,4,"2020_4",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17530",2020,4,"2020_4",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17531",2020,4,"2020_4",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17532",2020,4,"2020_4",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17533",2020,4,"2020_4",933,"21002630503",927,273,"card",1353.22,"Frog Hollow (CHGE)","not in list","0",0,0
"17534",2020,4,"2020_4",826,"21001059001",806,205,"card",3834.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17535",2020,4,"2020_4",826,"21001059001",806,205,"card",3834.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17536",2020,4,"2020_4",826,"21001059001",806,205,"card",3834.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17537",2020,4,"2020_4",826,"21001059001",806,205,"card",3834.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17538",2020,4,"2020_4",705,"21002063895",663,114,"card",5187.34,"Frog Hollow (CHGE)","not in list","0",0,0
"17539",2020,4,"2020_4",1041,"21000508404",1054,349,"card",6653.32,"Frog Hollow (CHGE)","not in list","0",0,0
"17540",2020,4,"2020_4",1041,"21000508404",1054,349,"card",6653.32,"Frog Hollow (CHGE)","not in list","0",0,0
"17541",2020,4,"2020_4",401,"21002708168",370,19,"card",6916.45,"Frog Hollow (CHGE)","not in list","0",0,0
"17542",2020,4,"2020_4",401,"21002708168",370,19,"card",6916.45,"Frog Hollow (CHGE)","not in list","0",0,0
"17543",2020,4,"2020_4",401,"21002708168",370,19,"card",6916.45,"Frog Hollow (CHGE)","not in list","0",0,0
"17544",2020,3,"2020_3",470,"21002785224",458,62,"card",27665.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17545",2020,3,"2020_3",470,"21002785224",458,62,"card",27665.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17546",2020,3,"2020_3",530,"3160221001",483,74,"card",13569.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17547",2020,4,"2020_4",495,"5530167004",391,23,"ach",5698.28,"Howell (O&R)","not in list","0",0,0
"17548",2020,3,"2020_3",1363,"21001893896",1508,543,"card",9698.06,"Frog Hollow (CHGE)","not in list","0",0,0
"17549",2020,4,"2020_4",414,"21001116066",393,24,"card",4473.14,"Frog Hollow (CHGE)","not in list","Duplicate",0,1
"17550",2020,3,"2020_3",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17551",2020,3,"2020_3",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17552",2020,3,"2020_3",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"17553",2020,3,"2020_3",1290,"21002314678",1343,508,"ach",10074,"Frog Hollow (CHGE)","not in list","0",0,0
"17554",2020,3,"2020_3",1290,"21002314678",1343,508,"card",10074,"Frog Hollow (CHGE)","not in list","0",0,0
"17555",2020,3,"2020_3",459,"5302160001",447,54,"card",7893.77,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"17556",2020,3,"2020_3",1072,"21001775796",1088,369,"card",4961.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17557",2020,3,"2020_3",1072,"21001775796",1088,369,"card",4961.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17558",2020,3,"2020_3",1072,"21001775796",1088,369,"card",4961.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17559",2020,3,"2020_3",468,"21003023518",456,60,"card",4811.44,"Frog Hollow (CHGE)","not in list","0",0,0
"17560",2020,3,"2020_3",861,"21000860631",844,232,"card",4247.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17561",2020,3,"2020_3",861,"21000860631",844,232,"card",4247.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17562",2020,3,"2020_3",475,"21003326259",458,62,"card",16464.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17563",2020,3,"2020_3",475,"21003326259",458,62,"card",16464.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17564",2020,3,"2020_3",858,"21000617031",841,230,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17565",2020,3,"2020_3",858,"21000617031",841,230,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17566",2020,3,"2020_3",858,"21000617031",841,230,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17567",2020,4,"2020_4",1000,"21000546727",1004,322,"card",4397.96,"Frog Hollow (CHGE)","not in list","0",0,0
"17568",2020,4,"2020_4",1000,"21000546727",1004,322,"card",4397.96,"Frog Hollow (CHGE)","not in list","0",0,0
"17569",2020,4,"2020_4",36,"21003282874",37,6,"card",6991.63,"Frog Hollow (CHGE)","not in list","0",0,0
"17570",2020,4,"2020_4",36,"21003282874",37,6,"ach",6991.63,"Frog Hollow (CHGE)","not in list","0",0,0
"17571",2020,4,"2020_4",782,"7240194500",741,172,"card",8758.33,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17572",2020,4,"2020_4",782,"7240194500",741,172,"card",8758.33,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17573",2020,4,"2020_4",799,"21001801915",768,188,"ach",7705.82,"Frog Hollow (CHGE)","not in list","0",0,0
"17574",2020,4,"2020_4",1077,"21001550827",1099,373,"card",6352.61,"Frog Hollow (CHGE)","not in list","0",0,0
"17575",2020,3,"2020_3",1516,"21001708482",1934,595,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17576",2020,3,"2020_3",1516,"21001708482",1934,595,"ach",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17577",2020,4,"2020_4",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17578",2020,4,"2020_4",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17579",2020,4,"2020_4",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17580",2020,4,"2020_4",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17581",2020,4,"2020_4",1283,"21002276588",1336,504,"card",31086.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17582",2020,4,"2020_4",1283,"21002276588",1336,504,"card",31086.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17583",2020,4,"2020_4",892,"7217182000",871,245,"card",6728.5,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"17584",2020,4,"2020_4",892,"7217182000",871,245,"card",6728.5,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"17585",2020,4,"2020_4",806,"21000397477",773,192,"card",11134.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17586",2020,4,"2020_4",806,"21000397477",773,192,"card",11134.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17587",2020,4,"2020_4",806,"21000397477",773,192,"card",11134.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17588",2020,4,"2020_4",1416,"21002231419",1665,577,"card",14171.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17589",2020,4,"2020_4",1416,"21002231419",1665,577,"card",14171.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17590",2020,4,"2020_4",1416,"21002231419",1665,577,"card",14171.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17591",2020,3,"2020_3",1283,"21002276588",1336,504,"card",31086.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17592",2020,3,"2020_3",1283,"21002276588",1336,504,"card",31086.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17593",2020,6,"2020_6",747,"21000305876",706,145,"card",4134.83,"Frog Hollow (CHGE)","not in list","0",0,0
"17594",2020,6,"2020_6",1213,"21001367404",1269,478,"card",3270.28,"Frog Hollow (CHGE)","not in list","0",0,0
"17595",2020,6,"2020_6",1213,"21001367404",1269,478,"card",3270.28,"Frog Hollow (CHGE)","not in list","0",0,0
"17596",2020,3,"2020_3",1283,"21002276588",1336,504,"card",31086.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17597",2020,3,"2020_3",1283,"21002276588",1336,504,"card",31086.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17598",2020,3,"2020_3",1096,"21004103566",1126,388,"card",4397.96,"Frog Hollow (CHGE)","not in list","0",0,0
"17599",2020,3,"2020_3",1096,"21004103566",1126,388,"card",4397.96,"Frog Hollow (CHGE)","not in list","0",0,0
"17600",2020,3,"2020_3",1096,"21004103566",1126,388,"card",4397.96,"Frog Hollow (CHGE)","not in list","0",0,0
"17601",2020,3,"2020_3",866,"21001145131",849,235,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17602",2020,3,"2020_3",866,"21001145131",849,235,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17603",2020,3,"2020_3",866,"21001145131",849,235,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"17604",2020,3,"2020_3",523,"21000677555",475,69,"card",4473.14,"Frog Hollow (CHGE)","not in list","0",0,0
"17605",2020,3,"2020_3",523,"21000677555",475,69,"card",4473.14,"Frog Hollow (CHGE)","not in list","0",0,0
"17606",2020,3,"2020_3",703,"3948371501",661,112,"ach",2255.36,"Frog Hollow (CHGE)","not in list","Churn",0,1
"17607",2020,3,"2020_3",703,"3948371501",661,112,"ach",2255.36,"Frog Hollow (CHGE)","not in list","Churn",0,1
"17608",2020,6,"2020_6",1196,"21002097836",1249,464,"ach",8495.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17609",2020,4,"2020_4",924,"21003325426",917,265,"card",9209.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17610",2020,4,"2020_4",1409,"3769290005",1616,571,"card",3774.18,"Howell (O&R)",">=$50,000","0",0,0
"17611",2020,4,"2020_4",1409,"3769290005",1616,571,"card",3774.18,"Howell (O&R)",">=$50,000","0",0,0
"17612",2020,3,"2020_3",1418,"21003043458",1028,333,"ach",6540.55,"Frog Hollow (CHGE)","not in list","0",0,0
"17613",2020,3,"2020_3",995,"21002070247",995,319,"ach",2142.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17614",2020,3,"2020_3",995,"21002070247",995,319,"card",2142.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17615",2020,3,"2020_3",995,"21002070247",995,319,"card",2142.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17616",2020,3,"2020_3",869,"21000619904",853,237,"card",10938.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17617",2020,3,"2020_3",869,"21000619904",853,237,"card",10938.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17618",2020,3,"2020_3",869,"21000619904",853,237,"card",10938.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17619",2020,3,"2020_3",869,"21000619904",853,237,"card",10938.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17620",2021,8,"2021_8",414,"21001116066",393,24,"card",4473.14,"Frog Hollow (CHGE)","not in list","Duplicate",0,1
"17621",2020,3,"2020_3",609,"21000885919",561,87,"card",7292.34,"Frog Hollow (CHGE)","not in list","0",0,0
"17622",2020,3,"2020_3",609,"21000885919",561,87,"card",7292.34,"Frog Hollow (CHGE)","not in list","0",0,0
"17623",2021,8,"2021_8",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"17624",2021,8,"2021_8",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"17625",2021,8,"2021_8",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"17626",2020,3,"2020_3",721,"21002424469",679,129,"card",11464.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17627",2020,3,"2020_3",721,"21002424469",679,129,"card",11464.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17628",2020,3,"2020_3",528,"21002148597",481,72,"card",2894.38,"Frog Hollow (CHGE)","not in list","0",0,0
"17629",2020,3,"2020_3",833,"21001934047",814,211,"card",11352,"Frog Hollow (CHGE)","not in list","0",0,0
"17630",2020,3,"2020_3",1369,"21003865512",491,78,"card",7856.18,"Frog Hollow (CHGE)","not in list","0",0,0
"17631",2020,3,"2020_3",1230,"21003582232",1283,482,"ach",5676,"Frog Hollow (CHGE)","not in list","0",0,0
"17632",2021,8,"2021_8",934,"695109025",918,266,"card",1480.07,"Howell (O&R)","not in list","Defaulted Payment",1,1
"17633",2021,8,"2021_8",934,"695109025",918,266,"ach",1480.07,"Howell (O&R)","not in list","Defaulted Payment",1,1
"17634",2021,8,"2021_8",934,"695109025",918,266,"card",1480.07,"Howell (O&R)","not in list","Defaulted Payment",1,1
"17635",2021,8,"2021_8",913,"7218539002",903,259,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"17636",2021,8,"2021_8",913,"7218539002",903,259,"card",4292.21,"Howell (O&R)",">=$50,000","0",0,0
"17637",2021,8,"2021_8",1191,"2899883000",1243,459,"ach",22164.1,"Howell (O&R)","No Data","Got Rooftop",0,1
"17638",2021,8,"2021_8",1191,"2899883000",1243,459,"card",22164.1,"Howell (O&R)","No Data","Got Rooftop",0,1
"17639",2021,8,"2021_8",1191,"2899883000",1243,459,"card",22164.1,"Howell (O&R)","No Data","Got Rooftop",0,1
"17640",2020,3,"2020_3",1150,"21000722054",1191,433,"card",4435.55,"Frog Hollow (CHGE)","not in list","0",0,0
"17641",2021,8,"2021_8",46,"2777059053",49,11,"card",5772.28,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"17642",2020,4,"2020_4",509,"5551167004",391,23,"ach",16132.8,"Howell (O&R)","not in list","0",0,0
"17643",2020,3,"2020_3",771,"21001540042",730,162,"card",13381.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17644",2020,3,"2020_3",1350,"21003886443",1445,534,"card",5300.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17645",2020,3,"2020_3",1350,"21003886443",1445,534,"card",5300.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17646",2020,3,"2020_3",1350,"21003886443",1445,534,"card",5300.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17647",2020,3,"2020_3",1350,"21003886443",1445,534,"card",5300.1,"Frog Hollow (CHGE)","not in list","0",0,0
"17648",2020,3,"2020_3",798,"21000632865",767,187,"card",9510.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17649",2020,5,"2020_5",495,"5530167004",391,23,"ach",5698.28,"Howell (O&R)","not in list","0",0,0
"17650",2020,3,"2020_3",457,"5300058000",447,54,"card",16464.2,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"17651",2020,4,"2020_4",737,"21002148985",698,140,"card",5976.71,"Frog Hollow (CHGE)","not in list","0",0,0
"17652",2020,4,"2020_4",1411,"3817009002",1646,573,"card",4886.62,"Frog Hollow (CHGE)",">=$50,000","No Longer Interested",0,1
"17653",2020,4,"2020_4",856,"21002783708",838,229,"card",8232.08,"Frog Hollow (CHGE)","not in list","0",0,0
"17654",2020,4,"2020_4",1252,"21002954523",1291,487,"card",8683.15,"Frog Hollow (CHGE)","not in list","0",0,0
"17655",2020,4,"2020_4",1252,"21002954523",1291,487,"card",8683.15,"Frog Hollow (CHGE)","not in list","0",0,0
"17656",2020,4,"2020_4",1252,"21002954523",1291,487,"card",8683.15,"Frog Hollow (CHGE)","not in list","0",0,0
"17657",2020,4,"2020_4",478,"21003017494",458,62,"card",11201.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17658",2020,4,"2020_4",478,"21003017494",458,62,"card",11201.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17659",2020,4,"2020_4",1179,"21001978663",1225,452,"card",7141.98,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17660",2020,4,"2020_4",1179,"21001978663",1225,452,"card",7141.98,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17661",2020,4,"2020_4",1179,"21001978663",1225,452,"card",7141.98,"Frog Hollow (CHGE)","not in list","Moving out of service territory",0,1
"17662",2020,4,"2020_4",778,"21000791729",737,169,"card",8795.92,"Frog Hollow (CHGE)","not in list","0",0,0
"17663",2020,4,"2020_4",1189,"21002092753",1240,458,"card",3157.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17664",2020,4,"2020_4",1189,"21002092753",1240,458,"card",3157.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17665",2020,4,"2020_4",1145,"21003290885",1185,430,"card",7593.06,"Frog Hollow (CHGE)","not in list","0",0,0
"17666",2020,3,"2020_3",1048,"21002307052",1060,354,"card",9021.45,"Frog Hollow (CHGE)","not in list","0",0,0
"17667",2020,3,"2020_3",1048,"21002307052",1060,354,"card",9021.45,"Frog Hollow (CHGE)","not in list","0",0,0
"17668",2020,3,"2020_3",1048,"21002307052",1060,354,"card",9021.45,"Frog Hollow (CHGE)","not in list","0",0,0
"17669",2020,3,"2020_3",1187,"21001972161",1236,456,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17670",2020,3,"2020_3",1187,"21001972161",1236,456,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"17671",2020,4,"2020_4",1556,"21001209259",1264,474,"card",1578.75,"Frog Hollow (CHGE)","not in list","0",0,0
"17672",2020,4,"2020_4",1556,"21001209259",1264,474,"card",1578.75,"Frog Hollow (CHGE)","not in list","0",0,0
"17673",2020,3,"2020_3",1157,"21003243934",1198,439,"card",14096,"Frog Hollow (CHGE)","not in list","0",0,0
"17674",2020,3,"2020_3",1228,"21003582695",1283,482,"ach",9660.47,"Frog Hollow (CHGE)","not in list","0",0,0
"17675",2020,4,"2020_4",833,"21001934047",814,211,"card",11352,"Frog Hollow (CHGE)","not in list","0",0,0
"17676",2020,3,"2020_3",928,"21003728421",922,269,"card",5074.57,"Frog Hollow (CHGE)","not in list","0",0,0
"17677",2020,4,"2020_4",713,"8055401055",671,122,"card",8954.44,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"17678",2020,4,"2020_4",713,"8055401055",671,122,"card",8954.44,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"17679",2020,3,"2020_3",543,"21003084478",494,81,"card",3834.12,"Frog Hollow (CHGE)","not in list","0",0,0
"17680",2020,3,"2020_3",813,"7404237101",782,196,"card",5713.59,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"17681",2020,3,"2020_3",1584,"21000898466",1271,479,"card",4210.01,"Frog Hollow (CHGE)","not in list","0",0,0
"17682",2020,3,"2020_3",36,"21003282874",37,6,"card",6991.63,"Frog Hollow (CHGE)","not in list","0",0,0
"17683",2020,3,"2020_3",36,"21003282874",37,6,"ach",6991.63,"Frog Hollow (CHGE)","not in list","0",0,0
"17684",2020,3,"2020_3",804,"21002010482",772,191,"card",22666.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17685",2020,3,"2020_3",804,"21002010482",772,191,"card",22666.4,"Frog Hollow (CHGE)","not in list","0",0,0
"17686",2020,3,"2020_3",1310,"21000810438",1367,521,"card",6051.89,"Frog Hollow (CHGE)","not in list","0",0,0
"17687",2020,3,"2020_3",533,"21000917225",486,77,"card",2819.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17688",2020,3,"2020_3",883,"21003375405",860,240,"card",3758.94,"Frog Hollow (CHGE)","not in list","0",0,0
"17689",2020,3,"2020_3",883,"21003375405",860,240,"card",3758.94,"Frog Hollow (CHGE)","not in list","0",0,0
"17690",2020,3,"2020_3",753,"21000632626",710,147,"card",16201,"Frog Hollow (CHGE)","not in list","0",0,0
"17691",2020,3,"2020_3",753,"21000632626",710,147,"card",16201,"Frog Hollow (CHGE)","not in list","0",0,0
"17692",2020,4,"2020_4",830,"21003283187",810,209,"ach",6014.3,"Frog Hollow (CHGE)","not in list","0",0,0
"17693",2020,4,"2020_4",1531,"2504068019",1689,596,"ach",6623.32,"Howell (O&R)","not in list","0",0,0
"17694",2020,4,"2020_4",995,"21002070247",995,319,"ach",2142.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17695",2020,4,"2020_4",995,"21002070247",995,319,"card",2142.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17696",2020,4,"2020_4",995,"21002070247",995,319,"card",2142.6,"Frog Hollow (CHGE)","not in list","0",0,0
"17697",2020,4,"2020_4",1028,"21003441850",1042,340,"card",1127.68,"Frog Hollow (CHGE)","not in list","0",0,0
"17698",2020,4,"2020_4",1192,"21000892147",1244,460,"card",1127.68,"Frog Hollow (CHGE)","not in list","0",0,0
"17699",2020,4,"2020_4",1192,"21000892147",1244,460,"card",1127.68,"Frog Hollow (CHGE)","not in list","0",0,0
"17700",2020,4,"2020_4",1062,"21002015333",1078,362,"card",14584.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17701",2020,4,"2020_4",1062,"21002015333",1078,362,"card",14584.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17702",2020,4,"2020_4",1062,"21002015333",1078,362,"card",14584.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17703",2020,4,"2020_4",1218,"21001520382",876,247,"ach",5036.98,"Frog Hollow (CHGE)","not in list","0",0,0
"17704",2020,4,"2020_4",1218,"21001520382",876,247,"ach",5036.98,"Frog Hollow (CHGE)","not in list","0",0,0
"17705",2020,4,"2020_4",533,"21000917225",486,77,"card",2819.2,"Frog Hollow (CHGE)","not in list","0",0,0
"17706",2020,4,"2020_4",748,"21000350922",706,145,"card",2931.97,"Frog Hollow (CHGE)","not in list","0",0,0
"17707",2020,4,"2020_4",966,"8386206001",963,300,"card",7217.16,"Frog Hollow (CHGE)",">=$50,000","Duplicate",0,1
"17708",2020,4,"2020_4",1058,"21002203269",1072,360,"card",8457,"Frog Hollow (CHGE)","not in list","Duplicate",0,1
"17709",2020,4,"2020_4",1058,"21002203269",1072,360,"card",8457,"Frog Hollow (CHGE)","not in list","Duplicate",0,1
"17710",2020,4,"2020_4",1058,"21002203269",1072,360,"card",8457,"Frog Hollow (CHGE)","not in list","Duplicate",0,1
"17711",2020,4,"2020_4",1138,"21001849005",1177,423,"card",10637.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17712",2020,4,"2020_4",1138,"21001849005",1177,423,"card",10637.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17713",2020,4,"2020_4",1138,"21001849005",1177,423,"card",10637.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17714",2020,4,"2020_4",1138,"21001849005",1177,423,"card",10637.8,"Frog Hollow (CHGE)","not in list","0",0,0
"17715",2020,4,"2020_4",715,"21003677644",673,124,"card",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17716",2020,4,"2020_4",715,"21003677644",673,124,"card",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17717",2020,4,"2020_4",715,"21003677644",673,124,"card",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17718",2020,4,"2020_4",715,"21003677644",673,124,"ach",2593.67,"Frog Hollow (CHGE)","not in list","0",0,0
"17719",2020,4,"2020_4",910,"21004003360",900,257,"card",9998.78,"Frog Hollow (CHGE)","not in list","0",0,0
"17720",2020,4,"2020_4",910,"21004003360",900,257,"ach",9998.78,"Frog Hollow (CHGE)","not in list","0",0,0
"17721",2020,4,"2020_4",1428,"21000590162",1727,581,"card",11013.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17722",2020,4,"2020_4",1428,"21000590162",1727,581,"card",11013.7,"Frog Hollow (CHGE)","not in list","0",0,0
"17723",2020,3,"2020_3",1373,"7239004003",1532,551,"card",5224.93,"Frog Hollow (CHGE)","$0-$49,999","Billing Complaint",0,1
"17724",2020,3,"2020_3",1373,"7239004003",1532,551,"card",5224.93,"Frog Hollow (CHGE)","$0-$49,999","Billing Complaint",0,1
"17725",2020,3,"2020_3",1353,"21003372386",1448,536,"card",1465.99,"Frog Hollow (CHGE)","not in list","0",0,0
"17726",2020,4,"2020_4",428,"8148825029",414,33,"card",9176.45,"Howell (O&R)",">=$50,000","0",0,0
"17727",2020,4,"2020_4",1310,"21000810438",1367,521,"card",6051.89,"Frog Hollow (CHGE)","not in list","0",0,0
"17728",2020,4,"2020_4",1156,"21000781472",1197,438,"card",8156.9,"Frog Hollow (CHGE)","not in list","0",0,0
"17729",2020,4,"2020_4",1156,"21000781472",1197,438,"card",8156.9,"Frog Hollow (CHGE)","not in list","0",0,0
"17730",2020,4,"2020_4",1156,"21000781472",1197,438,"card",8156.9,"Frog Hollow (CHGE)","not in list","0",0,0
"17731",2020,4,"2020_4",887,"21000755435",866,243,"card",6089.48,"Frog Hollow (CHGE)","not in list","0",0,0
"17732",2020,4,"2020_4",927,"21003527104",921,268,"card",4322.78,"Frog Hollow (CHGE)","not in list","0",0,0
"17733",2020,4,"2020_4",846,"21003194384",828,220,"ach",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17734",2020,4,"2020_4",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17735",2020,4,"2020_4",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17736",2020,4,"2020_4",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"17737",2020,4,"2020_4",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
